,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
2273,-0.99991112,0.01333215,0.10653312,-0.99430915,None,None,-0.99287684,-0.11914522,None,None,-0.12203191,-0.99252618,0.1158807,-0.99326314,-0.99788011,0.06507914,-0.03028913,-0.99954118,-0.34665014,-0.9379945,0.10333986,-0.99464611,-0.31261835,-0.94987882
2274,-0.9983239,0.05787385,-0.11248902,-0.99365297,None,None,-0.89442719,0.4472136,None,None,-0.15145814,-0.98846367,0.05636188,-0.99841041,-0.99570122,0.09262337,-0.0197981,-0.999804,-0.25501629,-0.96693676,0.08938436,-0.99599721,-0.0389315,-0.99924188
2275,-0.99951208,0.03123475,-0.3939193,-0.91914503,None,None,-0.72373754,0.69007533,None,None,-0.1604938,-0.98703685,0.01639124,-0.99986565,-0.9974587,0.07124705,-0.01020355,-0.99994794,-0.07505651,-0.99717928,0.0,0.0,0.15743228,-0.98752978
2276,-0.99946294,0.03276928,-0.51994695,-0.85419856,None,None,-0.79262399,0.60971076,None,None,-0.13801084,-0.99043072,0.02458273,-0.9996978,-0.99881235,0.04872255,-0.01020355,-0.99994794,0.06370015,-0.99796908,-0.12105438,-0.99264588,0.15743228,-0.98752978
2277,-0.99407169,0.10872659,-0.52999894,-0.8479983,None,None,-0.80274385,0.596324,None,None,-0.12610386,-0.99201704,0.07297564,-0.99733372,-0.99875234,0.04993762,-0.05095413,-0.99870099,0.08219515,-0.99661625,-0.16039607,-0.98705273,0.14365564,-0.98962774
2278,-0.99334574,0.11517052,-0.45734801,-0.8892878,None,None,-0.52736286,0.84964017,None,None,-0.13801084,-0.99043072,0.09262337,-0.99570122,-0.99968765,0.02499219,-0.0531164,-0.99858833,0.09334071,-0.99563423,-0.20344646,-0.97908607,0.1586781,-0.98733037
2279,-0.9977251,0.06741386,-0.13819603,-0.9904049,None,None,-0.52999894,0.8479983,None,None,-0.14834045,-0.98893635,0.12696414,-0.99190731,0.0,0.0,-0.03189865,-0.99949111,0.08391352,-0.99647304,-0.22762937,-0.97374785,0.15333733,-0.9881739
2280,-0.99990356,0.01388755,0.05872202,-0.99827437,None,None,-0.28216632,0.9593655,None,None,-0.14259557,-0.98978104,0.12506081,-0.99214908,0.0,0.0,0.01075207,-0.99994219,0.09530883,-0.99544775,-0.21294967,-0.97706317,0.12597254,-0.99203373
2281,0.0,0.0,0.17888544,-0.98386991,None,None,0.80873608,0.5881717,None,None,-0.1218913,-0.99254346,0.14500285,-0.98943124,-0.99881235,-0.04872255,0.08757433,-0.99615799,0.09632419,-0.99535001,-0.10075055,-0.99491172,0.10546906,-0.99442258
2282,-0.99917924,-0.04050727,0.37419403,-0.92735043,None,None,0.7592566,0.65079137,None,None,-0.10289915,-0.99469179,0.15205718,-0.9883717,-0.99589321,-0.09053575,0.14614123,-0.98926374,0.05672669,-0.99838974,-0.02438299,-0.99970269,0.0692776,-0.99759742
2283,-0.99917924,-0.04050727,0.54724936,-0.83696961,None,None,0.72758941,0.68601287,None,None,-0.09128395,-0.9958249,0.17099753,-0.98527146,-0.99549547,-0.09480909,0.21572809,-0.97645348,0.0,0.0,0.08716695,-0.99619372,0.02596527,-0.99966285
2284,-0.99965392,-0.02630668,0.66537052,-0.74651327,None,None,0.61527086,0.78831578,None,None,-0.0760503,-0.99710398,0.18824024,-0.98212301,-0.99589321,-0.09053575,0.19611614,-0.98058068,-0.03368873,-0.99943237,0.20540151,-0.97867779,-0.02596527,-0.99966285
2285,-0.99964463,-0.02665719,0.69122265,-0.72264186,-0.68921377,-0.72455806,0.53687549,0.84366149,None,None,-0.0503562,-0.99873132,0.21440729,-0.97674434,-0.98994949,-0.14142136,0.19611614,-0.98058068,-0.08662962,-0.99624059,0.22572709,-0.97419058,-0.09676597,-0.99530716
2286,-0.99910851,-0.04221585,0.69832385,-0.71578195,-0.71672593,-0.69735496,0.64413575,0.7649112,None,None,-0.01754116,-0.99984614,0.23274414,-0.972538,-0.98946106,-0.14479918,0.18363629,-0.98299426,-0.08662962,-0.99624059,0.16647524,-0.98604564,-0.20165292,-0.97945704
2287,-0.99654576,-0.08304548,0.46031716,-0.88775453,-0.20952909,-0.97780241,0.98946106,0.14479918,-0.67028626,0.74210264,-0.01754116,-0.99984614,0.24858157,-0.96861096,-0.99264588,-0.12105438,0.17316788,-0.98489232,-0.05426774,-0.99852642,0.09545257,-0.99543398,-0.35112344,-0.93632918
2288,-0.99686539,-0.0791163,0.36244626,-0.93200467,0.13864784,-0.99034175,0.65850461,-0.75257669,-0.05547002,0.99846035,0.00877159,-0.99996153,0.20952909,-0.97780241,-0.99719931,-0.07478995,0.16619542,-0.98609284,-0.03224129,-0.99948011,0.09417419,-0.99555574,-0.45345724,-0.89127803
2289,-0.99938499,0.03506614,0.27716065,-0.96082359,0.52549288,-0.850798,0.31622777,-0.9486833,0.39054985,0.92058178,0.00892822,-0.99996014,0.15463895,-0.98797105,-0.99968765,-0.02499219,0.1606756,-0.98700727,-0.08757433,-0.99615799,0.12236124,-0.99248563,-0.37729689,-0.92609236
2290,-0.99522853,0.09757142,None,None,0.56652882,-0.82404192,None,None,0.45477716,0.89060526,-0.00877159,-0.99996153,0.09281792,-0.9956831,-0.99967143,0.0256326,0.19392196,-0.98101696,-0.10653312,-0.99430915,0.1339179,-0.99099243,-0.56989896,-0.82171478
2291,-0.96761727,0.2524219,None,None,0.96056426,-0.27805808,None,None,0.08081587,0.99672905,0.0,0.0,0.06023525,-0.99818421,-0.99478144,0.10202887,0.17888544,-0.98386991,-0.26764386,-0.96351791,0.1623732,-0.98672942,-0.613124,-0.78998669
2292,-0.87621591,0.48191875,None,None,0.98313005,-0.18290792,None,None,-0.22788447,0.97368818,0.01817881,-0.99983475,-0.05165509,-0.99866498,-0.98442758,0.17579064,0.34174306,-0.93979342,-0.34091346,-0.94009468,0.23107243,-0.97293655,-0.59439106,-0.80417614
2293,-0.90906482,0.41665471,None,None,0.68965517,-0.72413793,None,None,0.23162053,0.97280621,-0.10844751,-0.99410218,-0.20094414,-0.9796027,-0.99388373,0.11043153,0.34520539,-0.93852716,-0.34425465,-0.93887632,0.31977864,-0.94749228,-0.52409743,-0.85165832
2294,-0.91036648,0.41380294,None,None,0.98639392,-0.16439899,None,None,0.60385769,0.79709215,-0.18752243,-0.98226032,-0.22052119,-0.97538218,-0.96707454,0.2544933,0.4472136,-0.89442719,-0.36244626,-0.93200467,0.388057,-0.92163538,-0.50103627,-0.86542629
2295,-0.93632918,0.35112344,None,None,0.74153578,-0.67091332,None,None,0.66062789,0.75071352,-0.28565666,-0.95833203,-0.26311741,-0.96476382,-0.9743912,0.22485951,0.53312062,-0.84603925,-0.28334614,-0.95901771,0.45680468,-0.88956702,-0.47257581,-0.88129002
2296,-0.9977097,0.06764134,None,None,-0.09757142,-0.99522853,None,None,0.26764386,0.96351791,-0.36675916,-0.93031592,-0.22414769,-0.97455519,-0.98149059,0.19151036,0.49972245,-0.86618559,-0.23996827,-0.97078073,0.52145001,-0.85328183,-0.45223133,-0.89190068
2297,0.0,0.0,None,None,-0.11290969,-0.99360525,None,None,0.56552836,0.82472885,-0.38933019,-0.92109826,-0.18560677,-0.9826241,-0.98700727,0.1606756,0.44278031,-0.89663013,-0.26764386,-0.96351791,0.57039581,-0.82136997,-0.40014159,-0.91645333
2298,-0.999895,0.01449123,None,None,-0.5881717,-0.80873608,None,None,0.27260257,0.96212673,-0.31040178,-0.95060546,-0.06507914,-0.99788011,-0.98700727,0.1606756,0.42950604,-0.90306398,-0.32937216,-0.94420018,0.58677525,-0.80974984,-0.35112344,-0.93632918
2299,-0.9981685,0.06049506,None,None,-0.9716676,-0.23635158,None,None,0.46788772,0.88378792,-0.21486178,-0.97664447,0.02061418,-0.99978751,-0.98639392,0.16439899,0.41216787,-0.91110792,-0.34873371,-0.93722185,0.5766832,-0.81696786,-0.35812186,-0.93367485
2300,-0.99886814,0.04756515,None,None,-0.96152395,0.27472113,None,None,0.57952379,0.81495532,-0.12642828,-0.99197575,0.08054553,-0.99675093,-0.98994949,0.14142136,0.40310369,-0.91515431,-0.35232976,-0.93587592,0.56858074,-0.82262746,-0.34689587,-0.93790365
2301,-0.99985639,0.01694672,None,None,-0.95667388,0.29116162,None,None,0.60881879,0.79330933,-0.05547002,-0.99846035,0.10226476,-0.99475722,-0.99886814,0.04756515,0.38613809,-0.92244099,-0.36945957,-0.9292468,0.56858074,-0.82262746,-0.32368768,-0.94616398
2302,-0.9998514,-0.01723882,None,None,-0.95485678,0.29706655,None,None,0.57746472,0.81641564,-0.01817881,-0.99983475,0.11950771,-0.99283327,-0.99972969,0.02324953,0.36039928,-0.93279813,-0.36945957,-0.9292468,0.55755618,-0.83013921,-0.33089627,-0.94366713
2303,-0.9977097,0.06764134,0.03173005,-0.99949648,-0.98700727,0.1606756,None,None,0.59701077,0.80223322,0.00925886,-0.99995714,0.15730876,-0.98754947,-0.99971667,-0.02380278,0.31298812,-0.94975704,-0.4472136,-0.89442719,0.51649317,-0.85629131,-0.31247559,-0.94992579
2304,-0.9998514,0.01723882,0.06336447,-0.99799045,-0.99634665,-0.08540114,None,None,0.47514891,0.8799054,0.05651331,-0.99840185,0.19611614,-0.98058068,-0.9974587,-0.07124705,0.28633736,-0.95812886,-0.50103627,-0.86542629,0.47581859,-0.87954345,-0.32006597,-0.94739526
2305,-0.9990829,-0.04281784,-0.06438228,-0.99792531,-0.74456944,-0.66754502,-0.25371269,-0.96727962,0.32711056,0.94498607,-0.01868832,-0.99982536,0.21886116,-0.97575601,-0.99768369,-0.06802389,0.2240413,-0.97457965,-0.53687549,-0.84366149,0.41158672,-0.9113706,-0.36919466,-0.92935209
2306,-0.99644829,-0.0842069,0.0766965,-0.99705449,-0.67267279,-0.73994007,-0.10289915,-0.99469179,0.33871947,0.94088741,-0.06293804,-0.99801744,0.18373384,-0.98297603,-0.99896854,-0.04540766,0.18967498,-0.98184693,-0.5319492,-0.84677627,0.30257913,-0.95312427,-0.4472136,-0.89442719
2307,-0.98913158,-0.14703307,0.19930915,-0.97993666,-0.53399299,-0.8454889,0.01428426,-0.99989797,0.32314385,0.94634986,-0.06764134,-0.9977097,0.18711211,-0.98233857,-0.99905616,0.04343722,0.11043153,-0.99388373,-0.52231208,-0.85275441,0.22819132,-0.97361631,-0.47967162,-0.87744808
2308,-0.98058068,-0.19611614,0.39186207,-0.92002398,-0.46256601,-0.88658485,0.18711211,-0.98233857,0.20952909,0.97780241,-0.06597167,-0.9978215,0.19977363,-0.97984208,-0.99788011,0.06507914,0.06438228,-0.99792531,-0.4472136,-0.89442719,0.18259219,-0.98318874,-0.41665471,-0.90906482
2309,-0.99388373,-0.11043153,0.58290788,-0.81253825,-0.45511106,-0.89043468,0.35305725,-0.93560172,-0.19002191,0.98177985,-0.12403473,-0.99227788,0.12060843,-0.99270016,-0.99360525,0.11290969,0.06370015,-0.99796908,-0.30010528,-0.95390608,0.15596257,-0.98776297,-0.2228248,-0.97485851
2310,-0.99489341,-0.10093122,0.64518082,-0.76402992,-0.47165225,-0.88178464,0.72646842,-0.68719985,-0.97341717,0.22903933,-0.13801084,-0.99043072,0.0897267,-0.99596642,-0.99549547,0.09480909,0.08479983,-0.99639801,-0.11165695,-0.99374681,0.13621834,-0.99067884,0.0766965,-0.99705449
2311,-0.9990829,-0.04281784,0.71557421,-0.69853672,-0.62469505,-0.78086881,0.97701576,-0.21316708,-0.98687458,0.16148857,-0.15205718,-0.9883717,0.097744,-0.99521159,-0.99881235,0.04872255,0.06438228,-0.99792531,0.08112705,-0.99670377,0.14142136,-0.98994949,0.27260257,-0.96212673
2312,-0.99905616,-0.04343722,0.67349,-0.73919634,-0.64193666,-0.76675767,0.99936285,-0.03569153,-0.96683782,0.25539112,-0.15079799,-0.9885646,0.12506081,-0.99214908,-0.99388373,-0.11043153,0.0548623,-0.99849393,0.15473998,-0.98795523,0.14511419,-0.98941491,0.30653137,-0.95186056
2313,-0.99958018,-0.02897334,0.60283309,-0.79786732,-0.58290788,-0.81253825,0.9881739,-0.15333733,-0.99926117,-0.03843312,-0.13549109,-0.99077857,0.14834045,-0.98893635,-0.98994949,-0.14142136,0.03407112,-0.99941941,0.14479918,-0.98946106,0.12073198,-0.99268514,0.32103928,-0.94706588
2314,-0.99989797,-0.01428426,0.55885346,-0.82926643,-0.48860337,-0.87250602,0.92847669,-0.37139068,-0.91531503,-0.40273861,-0.11982016,-0.99279561,0.15638522,-0.98769614,-0.99099243,-0.1339179,-0.0481369,-0.99884075,0.15658105,-0.98766511,0.0389315,-0.99924188,0.34425465,-0.93887632
2315,-0.9990829,-0.04281784,0.46135274,-0.8872168,-0.40613847,-0.91381155,0.73409944,-0.67904198,-0.8038419,-0.59484301,-0.1218913,-0.99254346,0.15205718,-0.9883717,-0.98776297,-0.15596257,-0.11759934,-0.99306112,0.19378642,-0.98104374,0.02408939,-0.99970981,0.29300201,-0.95611182
2316,-0.99837133,-0.05704979,0.41250755,-0.91095418,-0.29639921,-0.95506414,0.48260475,-0.87583826,-0.42012357,-0.90746691,-0.12513474,-0.99213976,0.16439899,-0.98639392,-0.98257025,-0.18589167,-0.15743228,-0.98752978,0.21037413,-0.97762095,0.04592849,-0.99894473,0.23901905,-0.97101488
2317,-0.9974587,-0.07124705,0.25873609,-0.96594805,-0.17279948,-0.98495702,0.18540786,-0.98266165,-0.05255883,-0.99861783,-0.13093837,-0.99139051,0.16589333,-0.9861437,-0.98776297,-0.15596257,-0.1622066,-0.98675682,0.23971443,-0.97084344,0.04540766,-0.99896854,0.19086966,-0.98161539
2318,-0.99837133,-0.05704979,0.17279948,-0.98495702,-0.11982016,-0.99279561,0.03843312,-0.99926117,0.19960448,-0.97987655,-0.11043153,-0.99388373,0.18208926,-0.983282,-0.99450545,-0.10468478,-0.15658105,-0.98766511,0.23425886,-0.97217426,0.02380278,-0.99971667,0.1490028,-0.98883677
2319,-0.99837133,-0.05704979,0.14654866,-0.98920346,-0.05349472,-0.99856813,-0.07819125,-0.99693838,None,None,-0.11736504,-0.99308884,0.18752243,-0.98226032,-0.99388373,-0.11043153,-0.13819603,-0.9904049,0.24528292,-0.96945154,0.0481369,-0.99884075,0.16665059,-0.98601601
2320,-0.99959209,-0.02855977,0.13598002,-0.99071158,-0.03506614,-0.99938499,-0.19611614,-0.98058068,None,None,-0.11429041,-0.99344738,0.19110215,-0.98157015,-0.99837133,-0.05704979,-0.11550086,-0.99330738,0.24253563,-0.9701425,0.03794733,-0.99927974,0.20165292,-0.97945704
2321,-0.99959209,-0.02855977,0.11684125,-0.9931506,-0.03446228,-0.999406,-0.23337295,-0.9723873,None,None,-0.10378433,-0.99459983,0.19611614,-0.98058068,-0.99837133,-0.05704979,-0.07041303,-0.99751792,0.22485951,-0.9743912,-0.01265721,-0.99991989,0.20521484,-0.97871695
2322,-0.99990083,-0.01408311,0.11462411,-0.99340894,-0.08738375,-0.99617472,-0.22337616,-0.97473232,None,None,-0.10378433,-0.99459983,0.2026056,-0.97926042,-0.99837133,-0.05704979,-0.02298243,-0.99973587,0.16251626,-0.98670587,-0.03843312,-0.99926117,0.24700371,-0.96901454
2323,-0.99905616,0.04343722,0.17378533,-0.98478356,-0.43921013,-0.89838436,-0.18711211,-0.98233857,None,None,-0.08662962,-0.99624059,0.18976536,-0.98182947,-0.99961442,-0.02776707,0.01123525,-0.99993688,0.0448985,-0.99899155,-0.04872255,-0.99881235,0.30404017,-0.95265921
2324,-0.99458649,0.10391202,0.28,-0.96,-0.83205029,-0.5547002,-0.24253563,-0.9701425,None,None,-0.04343722,-0.99905616,0.19455694,-0.98089123,-0.99965392,0.02630668,0.01123525,-0.99993688,-0.14296076,-0.98972836,-0.03701166,-0.99931483,0.15370701,-0.98811647
2325,-0.9973848,0.07227426,0.31040178,-0.95060546,-0.99522853,-0.09757142,-0.29116162,-0.95667388,0.69810014,0.71600014,-0.06075711,-0.99815258,0.17238033,-0.98503047,0.0,0.0,0.06507914,-0.99788011,-0.21104598,-0.97747613,-0.02468383,-0.99969531,-0.13598002,-0.99071158
2326,-0.99841678,0.05624883,0.29934007,-0.95414649,-0.96082359,0.27716065,-0.36439935,-0.93124278,0.45477716,0.89060526,-0.09204457,-0.99575489,0.13801084,-0.99043072,-0.99972969,0.02324953,0.10468478,-0.99450545,-0.28444701,-0.95869176,0.04932261,-0.9987829,-0.24593812,-0.96928553
2327,-0.99689815,0.07870249,0.18884739,-0.98200645,-0.9246781,0.38074981,-0.38176015,-0.92426143,0.23822153,0.97121084,-0.15638522,-0.98769614,0.09632419,-0.99535001,-0.99901381,0.04440061,0.16274927,-0.98666746,-0.25960106,-0.96571595,0.12558019,-0.99208347,-0.41288779,-0.9107819
2328,-0.99340894,0.11462411,0.20321646,-0.97913384,-0.88378792,0.46788772,-0.46193442,-0.88691408,0.3939193,0.91914503,-0.205596,-0.97863695,0.07297564,-0.99733372,-0.99360525,0.11290969,0.19222343,-0.98135119,-0.25201152,-0.96772423,0.25139836,-0.9678837,-0.45609079,-0.88993325
2329,-0.98345319,0.18116243,0.20695859,-0.9783497,-0.92002398,0.39186207,-0.46135274,-0.8872168,0.73409944,0.67904198,-0.24445243,-0.96966129,0.01574608,-0.99987602,-0.99083017,0.1351132,0.2570227,-0.96640537,-0.1611319,-0.98693288,0.36716653,-0.93015522,-0.4565543,-0.88969555
2330,-0.9716676,0.23635158,0.14925269,-0.98879909,-0.8910395,0.45392578,-0.51994695,-0.85419856,0.66103054,0.75035899,-0.28886187,-0.95737078,-0.04682359,-0.99890317,-0.9912279,0.13216372,0.31319523,-0.94968876,-0.05147805,-0.99867413,0.4472136,-0.89442719,-0.3939193,-0.91914503
2331,-0.95746454,0.28855096,0.07525767,-0.99716412,-0.76275696,0.64668525,-0.50262046,-0.86450719,0.31073886,0.95049533,-0.28812525,-0.95759273,-0.04610477,-0.99893661,-0.99388373,0.11043153,0.3609941,-0.9325681,-0.02082881,-0.99978306,0.42808634,-0.90373784,-0.29067963,-0.95682044
2332,-0.92847669,0.37139068,0.03843312,-0.99926117,-0.73160796,0.6817256,-0.3363364,-0.94174191,0.49301257,0.87002219,-0.24253563,-0.9701425,-0.05216767,-0.99863834,-0.99589321,0.09053575,0.38999336,-0.92081767,0.02061418,-0.99978751,0.12073198,-0.99268514,-0.27146017,-0.96244968
2333,-0.93809647,0.34637408,-0.09571241,-0.99540903,-0.75460552,0.65617871,None,None,0.89442719,0.4472136,-0.21785303,-0.97598159,-0.01503589,-0.99988695,-0.9974587,0.07124705,0.39665309,-0.91796859,0.03156321,-0.99950176,-0.43516866,-0.90034895,-0.22485951,-0.9743912
2334,-0.90100167,0.43381562,None,None,-0.8637789,0.50387103,None,None,0.86586507,0.5002776,-0.17732476,-0.98415239,-0.03701166,-0.99931483,-0.99868766,0.05121475,0.32984374,-0.94403554,0.05255883,-0.99861783,-0.72907303,-0.68443591,-0.22485951,-0.9743912
2335,-0.90672111,0.42173075,None,None,-0.97980406,-0.19996001,None,None,0.82926643,0.55885346,-0.13780308,-0.99045965,-0.04540766,-0.99896854,-0.99589321,0.09053575,0.22651349,-0.97400803,0.11267984,-0.99363135,-0.75521873,-0.65547286,-0.28840608,-0.95750819
2336,-0.92609236,0.37729689,None,None,-0.52635461,-0.85026515,None,None,0.50387103,0.8637789,-0.09950372,-0.99503719,-0.05460591,-0.99850798,-0.99083017,0.1351132,0.08207509,-0.99662615,0.0412021,-0.99915083,-0.55143301,-0.83421917,-0.34263035,-0.9394703
2337,-0.87789557,0.47885213,None,None,0.01408311,-0.99990083,None,None,0.0766965,-0.99705449,-0.04061686,-0.99917479,-0.0393396,-0.9992259,-0.98386991,0.17888544,-0.03656091,-0.99933143,-0.08853979,-0.99607264,-0.35501094,-0.93486215,-0.37863285,-0.92554696
2338,0.98521175,-0.17134117,None,None,-0.07227426,-0.9973848,None,None,0.05078185,-0.99870977,0.01625801,-0.99986783,-0.17099753,-0.98527146,0.0,0.0,0.06013195,-0.99819044,-0.06880209,-0.99763033,-0.30562865,-0.95215079,-0.40135863,-0.91592098
2339,0.98791953,-0.15496777,None,None,0.25371269,-0.96727962,None,None,0.01817881,-0.99983475,0.05775467,-0.99833081,-0.18179335,-0.98333676,0.96476382,-0.26311741,0.18290792,-0.98313005,-0.16251626,-0.98670587,-0.33406799,-0.94254898,-0.38758864,-0.92183244
2340,0.99203373,-0.12597254,None,None,0.43921013,-0.89838436,None,None,0.11821289,-0.99298827,0.05636188,-0.99841041,-0.17238033,-0.98503047,0.99353267,-0.11354659,0.11550086,-0.99330738,0.08112705,-0.99670377,-0.22215451,-0.97501147,-0.57201276,-0.82024472
2341,0.98462327,-0.17469122,None,None,0.43921013,-0.89838436,None,None,-0.53687549,-0.84366149,0.01562309,-0.99987795,-0.17888544,-0.98386991,0.99450545,-0.10468478,0.06959826,-0.9975751,0.31977864,-0.94749228,-0.1623732,-0.98672942,-0.482406,-0.87594774
2342,0.98639392,-0.16439899,None,None,0.59670277,-0.80246234,None,None,None,None,0.00806425,-0.99996748,-0.17378533,-0.98478356,0.9914543,-0.13045451,0.03407112,-0.99941941,0.46675862,-0.88438475,-0.20717044,-0.97830486,-0.03656091,-0.99933143
2343,0.99503719,-0.09950372,None,None,0.81923192,-0.57346234,None,None,None,None,-0.04163054,-0.99913307,-0.15205718,-0.9883717,0.99796908,-0.06370015,0.06579121,-0.99783341,0.5195806,-0.85442144,-0.22651349,-0.97400803,0.28216632,-0.9593655
2344,0.99988864,0.01492371,None,None,0.98313005,0.18290792,None,None,None,None,0.12610386,-0.99201704,-0.04952593,-0.99877284,0.99905616,-0.04343722,-0.12933918,-0.99160041,0.46064508,-0.88758442,-0.25836174,-0.96604824,0.43842363,-0.89876845
2345,0.0,0.0,None,None,0.72595268,0.68774465,None,None,None,None,0.28216632,-0.9593655,0.07417526,-0.99724522,0.9701425,-0.24253563,-0.44335419,-0.89634651,0.5192604,-0.85461608,-0.33992288,-0.94045331,0.42472021,-0.90532466
2346,0.98593856,0.16710823,None,None,0.8613659,0.50798502,None,None,None,None,0.30627712,-0.9519424,0.16697722,-0.98596075,0.99972969,0.02324953,-0.30113137,-0.95358267,0.30320366,-0.95292578,-0.4648339,-0.8853979,0.32984374,-0.94403554
2347,0.95577901,0.29408585,None,None,0.82012695,0.5721816,None,None,None,None,0.39783528,-0.91745686,0.21693046,-0.97618706,0.98758031,0.15711505,-0.40613847,-0.91381155,0.18560677,-0.9826241,-0.5390537,-0.8422714,0.30274081,-0.95307293
2348,0.96508127,0.26195063,None,None,0.77137328,0.63638295,None,None,None,None,0.39297054,-0.91955106,0.18568978,-0.98260842,0.97971493,0.20039624,-0.41773321,-0.90856974,0.16955204,-0.98552124,-0.5390537,-0.8422714,0.28408833,-0.95879811
2349,0.96351791,0.26764386,None,None,0.775562,0.6312714,None,None,None,None,0.3632082,-0.931708,0.14571478,-0.98932664,0.98058068,0.19611614,-0.40026619,-0.91639892,0.15437688,-0.98801203,-0.47885213,-0.87789557,0.27630742,-0.9610693
2350,0.95647733,0.29180664,None,None,0.69647538,0.71758069,None,None,None,None,0.32821012,-0.94460474,0.07788767,-0.99696214,0.96152395,0.27472113,-0.439027,-0.89847387,0.24253563,-0.9701425,-0.42858421,-0.90350184,0.31261835,-0.94987882
2351,0.96311097,0.26910454,None,None,0.77137328,0.63638295,None,None,None,None,0.27905436,-0.96027531,0.02324953,-0.99972969,0.98257025,0.18589167,-0.36039928,-0.93279813,0.2256084,-0.97421807,-0.41905818,-0.90795938,0.33035042,-0.94385836
2352,0.99160041,0.12933918,None,None,0.87415728,0.48564293,None,None,None,None,0.23890725,-0.97104239,-0.01587102,-0.99987405,0.9701425,0.24253563,-0.37906693,-0.92536926,0.23071633,-0.97302106,-0.36354249,-0.93157762,0.37139068,-0.92847669
2353,0.9885646,0.15079799,-0.8872168,0.46135274,0.57549341,0.81780642,None,None,None,None,0.23162053,-0.97280621,-0.2242946,-0.97452139,0.0,0.0,0.45150851,-0.89226681,-0.37665008,-0.92635561,-0.10910093,-0.99403068,0.21814596,-0.97591615
2354,-0.99986114,-0.01666435,0.0,0.0,-0.93632918,-0.35112344,None,None,None,None,-0.17099753,-0.98527146,0.06023525,-0.99818421,-0.99227788,0.12403473,0.39267179,-0.91967867,-0.26764386,-0.96351791,0.42950604,-0.90306398,-0.17378533,-0.98478356
2355,0.99913307,0.04163054,0.14479918,-0.98946106,0.77137328,-0.63638295,None,None,None,None,0.09688716,-0.99529537,-0.23087729,-0.97298288,0.9486833,-0.31622777,-0.37139068,-0.92847669,0.34174306,-0.93979342,-0.0481369,-0.99884075,0.54498835,-0.83844362
2356,0.99986114,-0.01666435,-0.09950372,-0.99503719,0.57106449,-0.8209052,None,None,None,None,0.12513474,-0.99213976,-0.28032618,-0.9599048,0.9743912,-0.22485951,-0.37334043,-0.92769441,0.43445271,-0.90069464,-0.10529377,-0.99444116,0.46888945,-0.88325686
2357,0.0,0.0,-0.16439899,-0.98639392,0.39994446,-0.91653938,None,None,None,None,0.03537607,-0.99937407,-0.24451905,-0.96964449,0.99792531,-0.06438228,-0.25912857,-0.96584284,0.4472136,-0.89442719,-0.11684125,-0.9931506,0.49847112,-0.8669063
2358,0.99955476,0.02983746,None,None,0.26764386,-0.96351791,None,None,None,None,0.0706197,-0.99750331,-0.1928895,-0.98122049,0.99846035,-0.05547002,-0.24528292,-0.96945154,0.43474907,-0.90055164,-0.18498655,-0.98274105,0.4472136,-0.89442719
2359,0.99987795,-0.01562309,None,None,0.18540786,-0.98266165,None,None,None,None,0.09360431,-0.99560948,-0.12403473,-0.99227788,0.99450545,-0.10468478,-0.23984733,-0.97081062,0.43474907,-0.90055164,-0.22651349,-0.97400803,0.38703894,-0.92206337
2360,0.9977097,0.06764134,None,None,0.17279948,-0.98495702,None,None,None,None,0.10289915,-0.99469179,-0.04952593,-0.99877284,0.99970269,-0.02438299,-0.21572809,-0.97645348,0.41841092,-0.90825784,-0.26879897,-0.9631963,0.34988624,-0.9367922
2361,0.99905616,0.04343722,None,None,0.11462411,-0.99340894,None,None,None,None,0.19611614,-0.98058068,0.04872255,-0.99881235,0.92847669,-0.37139068,0.48307734,-0.87557768,-0.44318015,-0.89643257,0.31287357,-0.94979478,-0.32670978,-0.94512471
2362,0.0,0.0,None,None,0.019996,-0.99980006,None,None,None,None,0.15766685,-0.98749236,0.12824261,-0.99174283,-0.89442719,-0.4472136,0.4753055,-0.87982082,-0.45121994,-0.89241278,0.27172907,-0.96237379,-0.39114064,-0.92033092
2363,-0.9981685,-0.06049506,None,None,0.13598002,-0.99071158,None,None,None,None,0.11684125,-0.9931506,0.20094414,-0.9796027,0.0,0.0,0.44242424,-0.89680588,-0.47807298,-0.87832012,0.19611614,-0.98058068,-0.44266765,-0.89668576
2364,-0.99931483,-0.03701166,None,None,0.07000328,-0.99754676,None,None,None,None,0.08444308,-0.9964283,0.25038282,-0.96814691,-0.98994949,0.14142136,0.08304548,-0.99654576,-0.16439899,-0.98639392,0.19611614,-0.98058068,-0.39532211,-0.91854256
