,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
496,-0.36215974,-0.93211605,0.50233417,0.86467357,0.11309093,-0.99358464,0.38461538,0.92307692,-0.08236383,-0.99660233,0.75356906,-0.65736875,0.9743912,-0.22485951,-0.95466245,-0.29769044,0.377897,-0.92584764,-0.72595268,-0.68774465,0.43104872,-0.90232865,0.02839763,-0.99959671
497,-0.35698479,-0.9341102,0.49613894,0.86824314,0.10595753,-0.99437066,0.3520643,0.93597582,-0.08444308,-0.9964283,0.75356906,-0.65736875,0.97407248,-0.22623619,-0.95466245,-0.29769044,0.37467304,-0.92715701,-0.72214641,-0.69174024,0.43347261,-0.90116674,0.02839763,-0.99959671
498,-0.35698479,-0.9341102,0.48634266,0.87376817,0.11400591,-0.99348007,0.3445077,0.93878349,-0.08373847,-0.99648777,0.75356906,-0.65736875,0.97407248,-0.22623619,-0.95466245,-0.29769044,0.36919466,-0.92935209,-0.72214641,-0.69174024,0.43808732,-0.89893242,0.02839763,-0.99959671
499,-0.35501094,-0.93486215,0.48634266,0.87376817,0.11309093,-0.99358464,0.33688355,0.94154632,-0.09360431,-0.99560948,0.75529338,-0.65538684,0.975441,-0.22026087,-0.95555895,-0.2948001,0.36919466,-0.92935209,-0.725754,-0.68795431,0.44024879,-0.89787583,0.03387885,-0.99942595
500,-0.35501094,-0.93486215,0.48286098,0.87569702,0.12105438,-0.99264588,0.33190621,0.94331239,-0.0766965,-0.99705449,0.75529338,-0.65538684,0.975441,-0.22026087,-0.95555895,-0.2948001,0.36585095,-0.93067346,-0.72930269,-0.68419119,0.44260915,-0.89671464,0.03951713,-0.99921889
501,-0.35305725,-0.93560172,0.48001142,0.87726224,0.12009227,-0.99276273,0.32919254,0.94426282,-0.0766965,-0.99705449,0.75503312,-0.65568666,0.975441,-0.22026087,-0.95642969,-0.29196275,0.36027205,-0.93284728,-0.7330626,-0.68016118,0.44260915,-0.89671464,0.03951713,-0.99921889
502,-0.35112344,-0.93632918,0.48001142,0.87726224,0.15027395,-0.9886444,0.32919254,0.94426282,0.0,0.0,0.75306754,-0.65794322,0.97267139,-0.23218607,-0.9506657,-0.31021723,0.36244626,-0.93200467,-0.75162569,-0.65958989,0.44260915,-0.89671464,0.0448985,-0.99899155
503,-0.34920923,-0.93704478,0.48001142,0.87726224,0.15437688,-0.98801203,0.32919254,0.94426282,0.02221674,-0.99975318,0.7511055,-0.6601822,0.97087966,-0.23956771,-0.9486833,-0.31622777,0.42490714,-0.90523694,-0.76309085,-0.64629123,0.38376367,-0.92343134,0.05049729,-0.9987242
504,-0.34731436,-0.93774876,0.48001142,0.87726224,0.15320836,-0.98819391,0.32919254,0.94426282,0.0,0.0,0.74914706,-0.66240372,0.97087966,-0.23956771,-0.9486833,-0.31622777,0.41192114,-0.9112195,-0.77079382,-0.63708468,0.39894383,-0.91697537,0.05049729,-0.9987242
505,-0.34220873,-0.93962396,0.48634266,0.87376817,0.12308785,-0.99239578,0.32919254,0.94426282,0.02272141,-0.99974184,0.75086947,-0.66045063,0.97051448,-0.24104281,-0.94965778,-0.31328916,0.40671895,-0.91355333,-0.76757227,-0.64096241,0.40174842,-0.91575008,0.05049729,-0.9987242
506,-0.34220873,-0.93962396,0.49259822,0.87025686,0.10104271,-0.99488209,0.32919254,0.94426282,0.04540766,-0.99896854,0.74892172,-0.66265848,0.97051448,-0.24104281,-0.9525381,-0.30441939,0.38235179,-0.92401683,-0.76757227,-0.64096241,0.43311158,-0.90134031,0.05640722,-0.99840785
507,-0.33707261,-0.94147866,0.50488332,0.8631876,0.08562191,-0.9963277,0.32652025,0.94519021,0.06802389,-0.99768369,0.75426888,-0.65656566,0.97198219,-0.23505452,-0.95343551,-0.30159695,0.37689103,-0.92625761,-0.76757227,-0.64096241,0.43311158,-0.90134031,0.05640722,-0.99840785
508,-0.32852062,-0.9444968,0.50845299,0.86108975,0.08431409,-0.99643923,0.32143546,0.94693149,0.06049506,-0.9981685,0.75760869,-0.65270903,0.97198219,-0.23505452,-0.95619996,-0.29271427,0.36804845,-0.92980661,-0.77013074,-0.63788607,0.44254912,-0.89674427,0.06237829,-0.99805258
509,-0.32148354,-0.94691517,0.50845299,0.86108975,0.0766965,-0.99705449,0.31361312,0.94955085,0.06095515,-0.99814051,0.75543468,-0.65522396,0.97198219,-0.23505452,-0.95889677,-0.28375517,0.37251719,-0.92802529,-0.77634907,-0.6303032,0.44024879,-0.89787583,0.07366296,-0.99728319
510,-0.32148354,-0.94691517,0.49259822,0.87025686,0.08431409,-0.99643923,0.31361312,0.94955085,0.06142227,-0.99811187,0.75708218,-0.65331965,0.97407248,-0.22623619,-0.96077285,-0.27733649,0.35764727,-0.93385675,-0.78311085,-0.62188214,0.45409799,-0.89095175,0.06726305,-0.99773528
511,-0.31094271,-0.95042866,0.49526432,0.86874234,0.06959826,-0.9975751,0.31361312,0.94955085,0.06906546,-0.99761213,0.76222276,-0.64731481,0.97407248,-0.22623619,-0.95809771,-0.28644158,0.40671895,-0.91355333,-0.78605345,-0.61815854,0.41061574,-0.91180848,0.07324903,-0.99731368
512,-0.31094271,-0.95042866,0.49526432,0.86874234,0.07788767,-0.99696214,0.30320366,0.95292578,0.06854072,-0.99764832,0.76411403,-0.64508119,0.97407248,-0.22623619,-0.9553521,-0.29546972,0.42255019,-0.90633953,-0.77937567,-0.62655691,0.3998505,-0.91658037,0.07366296,-0.99728319
513,-0.30392731,-0.95269522,0.50135499,0.86524168,0.07013933,-0.9975372,0.30320366,0.95292578,-0.01550201,-0.99987984,0.76222276,-0.64731481,0.975441,-0.22026087,-0.95727564,-0.28917702,0.43746572,-0.89923509,-0.77564858,-0.63116502,0.39166716,-0.92010697,0.06802389,-0.99768369
514,-0.29860836,-0.95437574,0.49786752,0.8672531,0.06286752,-0.99802188,0.31103906,0.95039713,-0.03123475,-0.99951208,0.7638207,-0.64542849,0.975441,-0.22026087,-0.95727564,-0.28917702,0.43986745,-0.89806271,-0.77564858,-0.63116502,0.39166716,-0.92010697,0.06237829,-0.99805258
515,-0.29326144,-0.95603228,0.50387103,0.8637789,0.07068886,-0.99749841,0.3085047,0.95122282,-0.0393396,-0.9992259,0.76728177,-0.64131013,0.97648453,-0.21558749,-0.95809771,-0.28644158,0.38139998,-0.92441011,-0.77259224,-0.63490253,0.4472136,-0.89442719,0.05672669,-0.99838974
516,-0.29326144,-0.95603228,0.49179158,0.87071295,0.07124705,-0.9974587,0.31103906,0.95039713,-0.04719146,-0.99888586,0.76916144,-0.63905453,0.97780241,-0.20952909,-0.95809771,-0.28644158,0.35260923,-0.93577066,-0.76948123,-0.63866942,0.47206358,-0.88156451,0.05106964,-0.99869509
517,-0.29162576,-0.9565325,0.48909974,0.87222786,0.0718141,-0.99741803,0.29221854,0.95635157,-0.05503458,-0.99848445,0.76948123,-0.63866942,0.98008483,-0.19857928,-0.95809771,-0.28644158,0.35852574,-0.93351984,-0.76631447,-0.64246567,0.47206358,-0.88156451,0.05136069,-0.99868017
518,-0.28627571,-0.95814728,0.49259822,0.87025686,0.07068886,-0.99749841,0.28408833,0.95879811,-0.0559124,-0.99843568,0.7729283,-0.63449338,0.97882045,-0.20472062,-0.9525381,-0.30441939,0.35627485,-0.9343812,-0.77013074,-0.63788607,0.46970682,-0.88282246,0.05136069,-0.99868017
519,-0.28248493,-0.95927174,0.49343455,0.86978293,0.08697079,-0.99621086,0.25315793,0.96742496,-0.07124705,-0.9974587,0.77823082,-0.62797834,0.98033507,-0.19734018,-0.95161515,-0.30729239,0.40316749,-0.91512621,-0.77634907,-0.6303032,0.43292386,-0.90143049,0.05704979,-0.99837133
520,-0.28248493,-0.95927174,0.48986699,0.87179719,0.0862911,-0.99626997,0.23611984,0.97172394,-0.0718141,-0.99741803,0.77670465,-0.62986497,0.98008483,-0.19857928,-0.95161515,-0.30729239,0.39236613,-0.91980912,-0.76570486,-0.64319209,0.44483954,-0.89561028,0.05165509,-0.99866498
521,-0.28089875,-0.95973741,0.48351805,0.87533439,0.08562191,-0.9963277,0.23611984,0.97172394,-0.07297564,-0.99733372,0.77481533,-0.63218763,0.98008483,-0.19857928,-0.95161515,-0.30729239,0.38600862,-0.92249517,-0.76948123,-0.63866942,0.44957823,-0.89324096,0.05165509,-0.99866498
522,-0.28248493,-0.95927174,0.47360427,0.88073776,0.07728751,-0.99700885,0.22355315,0.97469174,-0.08169324,-0.99665752,0.77670465,-0.62986497,0.98008483,-0.19857928,-0.95161515,-0.30729239,0.37478918,-0.92711007,-0.77259224,-0.63490253,0.45894265,-0.88846589,0.05737659,-0.99835261
523,-0.28248493,-0.95927174,0.46712103,0.88419338,0.07788767,-0.99696214,0.2150327,0.97660685,-0.0890754,-0.99602489,0.77137328,-0.63638295,0.98008483,-0.19857928,-0.95642969,-0.29196275,0.37941026,-0.92522854,-0.77259224,-0.63490253,0.46356841,-0.88606113,0.05737659,-0.99835261
524,-0.28248493,-0.95927174,0.46369756,0.88599355,0.07788767,-0.99696214,0.20646286,0.97845444,-0.09709996,-0.99527463,0.7729283,-0.63449338,0.97982983,-0.19983371,-0.95809771,-0.28644158,0.37369059,-0.92755342,-0.76948123,-0.63866942,0.46356841,-0.88606113,0.05737659,-0.99835261
525,-0.28248493,-0.95927174,0.4569792,0.88947738,0.07013933,-0.9975372,0.2150327,0.97660685,-0.08103345,-0.99671138,0.7729283,-0.63449338,0.97982983,-0.19983371,-0.95809771,-0.28644158,0.37022979,-0.9289402,-0.76631447,-0.64246567,0.46574643,-0.88491822,0.05165509,-0.99866498
526,-0.28788685,-0.95766443,0.44398172,0.89603584,0.07068886,-0.99749841,0.2150327,0.97660685,-0.10595753,-0.99437066,0.77516469,-0.63175922,0.97982983,-0.19983371,-0.9525381,-0.30441939,0.36792796,-0.9298543,-0.75980925,-0.65014606,0.46335759,-0.8861714,0.04042935,-0.9991824
527,-0.29326144,-0.95603228,0.43429919,0.90076868,0.07068886,-0.99749841,0.2150327,0.97660685,-0.09709996,-0.99527463,0.77551763,-0.63132591,0.97982983,-0.19983371,-0.94965778,-0.31328916,0.36792796,-0.9298543,-0.75257669,-0.65850461,0.46098983,-0.88740542,0.04066401,-0.99917288
528,-0.29860836,-0.95437574,0.42773939,0.9039021,0.07068886,-0.99749841,0.22355315,0.97469174,-0.08836268,-0.99608837,0.77779345,-0.62851996,0.98082971,-0.19486683,-0.94771181,-0.31912745,0.36565237,-0.93075149,-0.73814173,-0.67464567,0.45864292,-0.88862066,0.02922727,-0.99957279
529,-0.29860836,-0.95437574,0.43117294,0.9022693,0.05503458,-0.99848445,0.22551827,0.97423894,-0.12105438,-0.99264588,0.77779345,-0.62851996,0.98082971,-0.19486683,-0.94771181,-0.31912745,0.36565237,-0.93075149,-0.73814173,-0.67464567,0.45631665,-0.88981746,0.02939905,-0.99956775
530,-0.30392731,-0.95269522,0.42808634,0.90373784,0.05547002,-0.99846035,0.24253563,0.9701425,-0.11684125,-0.9931506,0.77623451,-0.63044427,0.98082971,-0.19486683,-0.94771181,-0.31912745,0.36212263,-0.93213046,-0.74607999,-0.66585633,0.45849873,-0.88869506,0.03486252,-0.99939212
531,-0.30562865,-0.95215079,0.43452811,0.90065827,0.04719146,-0.99888586,0.25096216,0.9679969,-0.1158807,-0.99326314,0.77623451,-0.63044427,0.98107403,-0.19363303,-0.94965778,-0.31328916,0.36212263,-0.93213046,-0.74172269,-0.67070668,0.45849873,-0.88869506,0.04090142,-0.99916319
532,-0.31268573,-0.94985664,0.43763961,0.89915047,0.01574608,-0.99987602,0.25492597,0.96696057,-0.13003404,-0.99150953,0.77272625,-0.63473942,0.97982983,-0.19983371,-0.9525381,-0.30441939,0.35627485,-0.9343812,-0.73780541,-0.67501346,0.46295185,-0.88638343,0.04673251,-0.99890744
533,-0.31444732,-0.94927493,0.44403908,0.89600742,0.01587102,-0.99987405,0.2488029,0.96855414,-0.12797134,-0.99177787,0.77079382,-0.63708468,0.97854978,-0.20601048,-0.9553521,-0.29546972,0.35405003,-0.93522649,-0.73390481,-0.67925233,0.46527865,-0.88516426,0.05255883,-0.99861783
534,-0.31984636,-0.94746942,0.45356814,0.8912216,0.00799974,-0.999968,0.24667928,0.96909717,-0.16177503,-0.98682767,0.76886397,-0.63941238,0.97449914,-0.22439125,-0.95809771,-0.28644158,0.35987207,-0.93300166,-0.7300214,-0.68342429,0.45849873,-0.88869506,0.05255883,-0.99861783
535,-0.33061817,-0.9437646,0.45368304,0.89116312,0.0,0.0,0.26536206,0.96414883,-0.15896938,-0.98728351,0.76338629,-0.64594224,0.97374785,-0.22762937,-0.96,-0.28,0.35764727,-0.93385675,-0.72595268,-0.68774465,0.45849873,-0.88869506,0.05837979,-0.99829445
536,-0.33061817,-0.9437646,0.46974729,0.88280093,-0.00799974,-0.999968,0.25933202,0.96578823,-0.17666406,-0.98427121,0.76145737,-0.64821499,0.97232996,-0.23361174,-0.96,-0.28,0.35897908,-0.93334561,-0.72214641,-0.69174024,0.45864292,-0.88862066,0.05872202,-0.99827437
537,-0.33406799,-0.94254898,0.47312664,0.88099443,-0.01612693,-0.99986995,0.26996369,0.9628705,-0.1781389,-0.98400535,0.75980925,-0.65014606,0.97232996,-0.23361174,-0.95727564,-0.28917702,0.35680451,-0.93417907,-0.72214641,-0.69174024,0.45864292,-0.88862066,0.05872202,-0.99827437
538,-0.33406799,-0.94254898,0.47942135,0.87758485,-0.02418647,-0.99970746,0.26996369,0.9628705,-0.16300758,-0.98662482,0.75980925,-0.65014606,0.97267139,-0.23218607,-0.95642969,-0.29196275,0.35680451,-0.93417907,-0.725754,-0.68795431,0.45864292,-0.88862066,0.05286714,-0.99860155
539,-0.33406799,-0.94254898,0.48564293,0.87415728,-0.02438299,-0.99970269,0.26996369,0.9628705,-0.16300758,-0.98662482,0.75980925,-0.65014606,0.97267139,-0.23218607,-0.95642969,-0.29196275,0.36027205,-0.93284728,-0.72214641,-0.69174024,0.45631665,-0.88981746,0.0470068,-0.99889457
540,-0.33935185,-0.94065951,0.47942135,0.87758485,-0.02418647,-0.99970746,0.28652632,0.95807237,-0.16300758,-0.98662482,0.75814636,-0.65208443,0.97232996,-0.23361174,-0.95727564,-0.28917702,0.36027205,-0.93284728,-0.71847892,-0.69554874,0.45631665,-0.88981746,0.0470068,-0.99889457
541,-0.33935185,-0.94065951,0.48564293,0.87415728,-0.02418647,-0.99970746,0.29471335,0.95558571,-0.16163921,-0.98684992,0.75814636,-0.65208443,0.97087966,-0.23956771,-0.95447998,-0.29827499,0.35812186,-0.93367485,-0.71860214,-0.69542143,0.45864292,-0.88862066,0.04114161,-0.99915333
542,-0.34126231,-0.93996811,0.48564293,0.87415728,-0.02418647,-0.99970746,0.29221854,0.95635157,-0.16163921,-0.98684992,0.76008997,-0.64981785,0.97087966,-0.23956771,-0.95447998,-0.29827499,0.35812186,-0.93367485,-0.71860214,-0.69542143,0.45864292,-0.88862066,0.04138463,-0.99914329
543,-0.34126231,-0.93996811,0.48564293,0.87415728,-0.02399309,-0.99971212,0.29471335,0.95558571,-0.15766685,-0.98749236,0.75814636,-0.65208443,0.97087966,-0.23956771,-0.95727564,-0.28917702,0.36027205,-0.93284728,-0.72247312,-0.69139901,0.46315214,-0.88627879,0.04114161,-0.99915333
544,-0.33935185,-0.94065951,0.48564293,0.87415728,-0.00799974,-0.999968,0.29471335,0.95558571,-0.12506081,-0.99214908,0.75620597,-0.65433366,0.97123819,-0.23811001,-0.95642969,-0.29196275,0.36244626,-0.93200467,-0.73390481,-0.67925233,0.46315214,-0.88627879,0.03506614,-0.99938499
545,-0.33935185,-0.94065951,0.47602321,0.87943272,0.0,0.0,0.30542755,0.95221532,-0.0479448,-0.99884999,0.75426888,-0.65656566,0.96939741,-0.24549675,-0.95727564,-0.28917702,0.36464485,-0.93114668,-0.73419782,-0.67893561,0.46315214,-0.88627879,0.03506614,-0.99938499
546,-0.33406799,-0.94254898,0.47602321,0.87943272,0.02380278,-0.99971667,0.30542755,0.95221532,-0.03173005,-0.99949648,0.75594616,-0.65463379,0.96939741,-0.24549675,-0.95727564,-0.28917702,0.36464485,-0.93114668,-0.71860214,-0.69542143,0.46315214,-0.88627879,0.02974873,-0.99955741
547,-0.32875245,-0.94441613,0.47602321,0.87943272,0.06286752,-0.99802188,0.31353902,0.94957532,0.06286752,-0.99802188,0.75760869,-0.65270903,0.96977335,-0.24400749,-0.95642969,-0.29196275,0.35897908,-0.93334561,-0.72230801,-0.6915715,0.46762568,-0.88392659,0.02974873,-0.99955741
548,-0.32340548,-0.94626048,0.47942135,0.87758485,0.07788767,-0.99696214,0.30283599,0.95304269,0.07068886,-0.99749841,0.75568908,-0.65493054,0.96939741,-0.24549675,-0.95920457,-0.28271293,0.36117832,-0.93249677,-0.71847892,-0.69554874,0.46762568,-0.88392659,0.02992671,-0.9995521
549,-0.31802735,-0.94808154,0.47942135,0.87758485,0.07013933,-0.9975372,0.31089318,0.95044486,0.07013933,-0.9975372,0.75734406,-0.65301606,0.96939741,-0.24549675,-0.95920457,-0.28271293,0.36117832,-0.93249677,-0.71466877,-0.69946305,0.46527865,-0.88516426,0.03010683,-0.99954669
550,-0.31261835,-0.94987882,0.48909974,0.87222786,0.07728751,-0.99700885,0.30828929,0.95129266,0.05376826,-0.99855344,0.75734406,-0.65301606,0.96939741,-0.24549675,-0.95838568,-0.28547659,0.3668682,-0.93027293,-0.71087794,-0.70331541,0.46527865,-0.88516426,0.02408939,-0.99970981
551,-0.30717876,-0.95165183,0.49259822,0.87025686,0.06959826,-0.9975751,0.31361312,0.94955085,0.03873061,-0.99924969,0.76089004,-0.64888084,0.96939741,-0.24549675,-0.95555895,-0.2948001,0.36464485,-0.93114668,-0.71083814,-0.70335563,0.46527865,-0.88516426,0.03028913,-0.99954118
552,-0.30717876,-0.95165183,0.49259822,0.87025686,0.06906546,-0.99761213,0.31622777,0.9486833,0.03123475,-0.99951208,0.76089004,-0.64888084,0.96939741,-0.24549675,-0.95555895,-0.2948001,0.36464485,-0.93114668,-0.71083814,-0.70335563,0.46527865,-0.88516426,0.03028913,-0.99954118
553,-0.30542755,-0.95221532,0.49259822,0.87025686,0.06959826,-0.9975751,0.31622777,0.9486833,0.0,0.0,0.76089004,-0.64888084,0.96939741,-0.24549675,-0.95265921,-0.30404017,0.36464485,-0.93114668,-0.72214641,-0.69174024,0.46295185,-0.88638343,0.02380278,-0.99971667
554,-0.30542755,-0.95221532,0.49259822,0.87025686,0.06142227,-0.99811187,0.30828929,0.95129266,-0.06336447,-0.99799045,0.76089004,-0.64888084,0.96939741,-0.24549675,-0.95265921,-0.30404017,0.36464485,-0.93114668,-0.72214641,-0.69174024,0.4673702,-0.8840617,0.02380278,-0.99971667
555,-0.30542755,-0.95221532,0.48909974,0.87222786,0.05418385,-0.99853098,0.30828929,0.95129266,-0.0718141,-0.99741803,0.76279848,-0.64663628,0.97087966,-0.23956771,-0.95265921,-0.30404017,0.36464485,-0.93114668,-0.72214641,-0.69174024,0.4650535,-0.88528258,0.02974873,-0.99955741
556,-0.30542755,-0.95221532,0.48909974,0.87222786,0.0464614,-0.99892009,0.30828929,0.95129266,-0.10426727,-0.99454931,0.76279848,-0.64663628,0.97087966,-0.23956771,-0.95265921,-0.30404017,0.36464485,-0.93114668,-0.72214641,-0.69174024,0.46275654,-0.88648541,0.02974873,-0.99955741
557,-0.31084271,-0.95046137,0.49877834,0.86672958,0.0464614,-0.99892009,0.29777627,0.95463569,-0.12203191,-0.99252618,0.76117222,-0.6485498,0.97232996,-0.23361174,-0.95555895,-0.2948001,0.36464485,-0.93114668,-0.7183583,-0.6956733,0.46712103,-0.88419338,0.02957286,-0.99956263
558,-0.31084271,-0.95046137,0.49877834,0.86672958,0.03903273,-0.99923793,0.31622777,0.9486833,-0.13003404,-0.99150953,0.76117222,-0.6485498,0.97232996,-0.23361174,-0.95555895,-0.2948001,0.36464485,-0.93114668,-0.71466877,-0.69946305,0.46712103,-0.88419338,0.02366201,-0.99972002
559,-0.31802735,-0.94808154,0.49877834,0.86672958,0.03099286,-0.99951961,0.30828929,0.95129266,-0.13216372,-0.9912279,0.75953148,-0.65047055,0.97087966,-0.23956771,-0.95555895,-0.2948001,0.36464485,-0.93114668,-0.71466877,-0.69946305,0.46712103,-0.88419338,0.02366201,-0.99972002
560,-0.31802735,-0.94808154,0.49877834,0.86672958,0.02324953,-0.99972969,0.31089318,0.95044486,-0.12403473,-0.99227788,0.76117222,-0.6485498,0.97123819,-0.23811001,-0.95555895,-0.2948001,0.35812186,-0.93367485,-0.72198821,-0.69190536,0.46970682,-0.88282246,0.02957286,-0.99956263
561,-0.32340548,-0.94626048,0.49877834,0.86672958,0.03099286,-0.99951961,0.31089318,0.95044486,-0.12302523,-0.99240354,0.76117222,-0.6485498,0.97159024,-0.23666942,-0.95555895,-0.2948001,0.35812186,-0.93367485,-0.72198821,-0.69190536,0.46970682,-0.88282246,0.02957286,-0.99956263
562,-0.32690641,-0.94505672,0.49259822,0.87025686,0.02343107,-0.99972545,0.31089318,0.95044486,-0.11400591,-0.99348007,0.75760869,-0.65270903,0.97159024,-0.23666942,-0.95555895,-0.2948001,0.36027205,-0.93284728,-0.725754,-0.68795431,0.46970682,-0.88282246,0.02939905,-0.99956775
563,-0.32690641,-0.94505672,0.49259822,0.87025686,0.02324953,-0.99972969,0.31888389,0.94779379,-0.09709996,-0.99527463,0.75760869,-0.65270903,0.97159024,-0.23666942,-0.95555895,-0.2948001,0.37139068,-0.92847669,-0.725754,-0.68795431,0.46081527,-0.88749608,0.02939905,-0.99956775
564,-0.32690641,-0.94505672,0.49259822,0.87025686,0.02324953,-0.99972969,0.31888389,0.94779379,-0.08103345,-0.99671138,0.75760869,-0.65270903,0.97159024,-0.23666942,-0.95555895,-0.2948001,0.37139068,-0.92847669,-0.725754,-0.68795431,0.46315214,-0.88627879,0.02366201,-0.99972002
565,-0.32690641,-0.94505672,0.50233417,0.86467357,0.02324953,-0.99972969,0.30828929,0.95129266,-0.07297564,-0.99733372,0.75953148,-0.65047055,0.97159024,-0.23666942,-0.95265921,-0.30404017,0.37139068,-0.92847669,-0.71824022,-0.69579522,0.46081527,-0.88749608,0.02380278,-0.99971667
566,-0.32690641,-0.94505672,0.50233417,0.86467357,0.03099286,-0.99951961,0.30828929,0.95129266,-0.07239022,-0.99737639,0.75953148,-0.65047055,0.97159024,-0.23666942,-0.95265921,-0.30404017,0.37139068,-0.92847669,-0.71824022,-0.69579522,0.46315214,-0.88627879,0.02380278,-0.99971667
567,-0.32690641,-0.94505672,0.50233417,0.86467357,0.03099286,-0.99951961,0.30828929,0.95129266,-0.07239022,-0.99737639,0.76145737,-0.64821499,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37361084,-0.92758554,-0.71458876,-0.69954478,0.45849873,-0.88869506,0.0178543,-0.9998406
568,-0.32690641,-0.94505672,0.50845299,0.86108975,0.03099286,-0.99951961,0.30028588,0.95384925,-0.0718141,-0.99741803,0.76145737,-0.64821499,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37361084,-0.92758554,-0.7183583,-0.6956733,0.45849873,-0.88869506,0.01774868,-0.99984248
569,-0.32690641,-0.94505672,0.50845299,0.86108975,0.03099286,-0.99951961,0.30028588,0.95384925,-0.07974522,-0.99681528,0.76145737,-0.64821499,0.97193595,-0.23524564,-0.9486833,-0.31622777,0.37361084,-0.92758554,-0.72214641,-0.69174024,0.45849873,-0.88869506,0.00588225,-0.9999827
570,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02307078,-0.99973383,0.30028588,0.95384925,-0.08038419,-0.99676396,0.76145737,-0.64821499,0.97159024,-0.23666942,-0.9486833,-0.31622777,0.37139068,-0.92847669,-0.7183583,-0.6956733,0.46081527,-0.88749608,0.01183349,-0.99992998
571,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02307078,-0.99973383,0.30028588,0.95384925,-0.08038419,-0.99676396,0.76309085,-0.64629123,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37139068,-0.92847669,-0.7183583,-0.6956733,0.45631665,-0.88981746,0.01183349,-0.99992998
572,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02307078,-0.99973383,0.30028588,0.95384925,-0.07239022,-0.99737639,0.76309085,-0.64629123,0.97123819,-0.23811001,-0.9506657,-0.31021723,0.37139068,-0.92847669,-0.71466877,-0.69946305,0.45401079,-0.89099618,0.01176389,-0.9999308
573,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02307078,-0.99973383,0.30028588,0.95384925,-0.07239022,-0.99737639,0.76309085,-0.64629123,0.97123819,-0.23811001,-0.9506657,-0.31021723,0.37139068,-0.92847669,-0.71466877,-0.69946305,0.45401079,-0.89099618,0.01176389,-0.9999308
574,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02307078,-0.99973383,0.30028588,0.95384925,-0.07239022,-0.99737639,0.76309085,-0.64629123,0.97123819,-0.23811001,-0.9506657,-0.31021723,0.37139068,-0.92847669,-0.71466877,-0.69946305,0.45401079,-0.89099618,0.01176389,-0.9999308
575,-0.32158243,-0.94688159,0.51206454,0.85894697,0.02289476,-0.99973788,0.29777627,0.95463569,-0.07239022,-0.99737639,0.76309085,-0.64629123,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37139068,-0.92847669,-0.7183583,-0.6956733,0.45172514,-0.89215716,0.01176389,-0.9999308
576,-0.32158243,-0.94688159,0.50593234,0.86257317,0.02289476,-0.99973788,0.30828929,0.95129266,-0.07239022,-0.99737639,0.76309085,-0.64629123,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37139068,-0.92847669,-0.7183583,-0.6956733,0.45172514,-0.89215716,0.01176389,-0.9999308
577,-0.32158243,-0.94688159,0.50957339,0.8604272,0.02289476,-0.99973788,0.29777627,0.95463569,-0.08103345,-0.99671138,0.76309085,-0.64629123,0.97159024,-0.23666942,-0.94968876,-0.31319523,0.37361084,-0.92758554,-0.7183583,-0.6956733,0.44945948,-0.89330072,0.01176389,-0.9999308
578,-0.31977864,-0.94749228,0.50957339,0.8604272,0.02307078,-0.99973383,0.30028588,0.95384925,-0.0890754,-0.99602489,0.76309085,-0.64629123,0.97300662,-0.23077721,-0.94968876,-0.31319523,0.37361084,-0.92758554,-0.7183583,-0.6956733,0.45172514,-0.89215716,0.01176389,-0.9999308
579,-0.31977864,-0.94749228,0.50957339,0.8604272,0.02289476,-0.99973788,0.30028588,0.95384925,-0.0890754,-0.99602489,0.76309085,-0.64629123,0.97300662,-0.23077721,-0.94968876,-0.31319523,0.37361084,-0.92758554,-0.7183583,-0.6956733,0.45172514,-0.89215716,0.01176389,-0.9999308
580,-0.31799385,-0.94809278,0.50334933,0.86408301,0.02307078,-0.99973383,0.30028588,0.95384925,-0.08103345,-0.99671138,0.76309085,-0.64629123,0.9743912,-0.22485951,-0.94968876,-0.31319523,0.37027041,-0.92892401,-0.7183583,-0.6956733,0.4562023,-0.88987609,0.01176389,-0.9999308
